culmino_estudio,genero,ingreso_mensual,horas_semanales,ingreso_primer_empleo,categoria_ocupacional,tipo_contrato,sector_laboral,tamanio_empresa,ocupacion_cod,actividad_economica_cod,titulado,cuadro_merito,postgrado,idioma_extranjero,practicas_preprof,gestion_universidad,distrito,salario_hora,departamento_id,carrera_id
1.0,1.0,2300.0,40.0,0.0,3.0,1.0,2.0,5.0,254,8423,2.0,2.0,1.0,4.0,1.0,2.0,TACNA,13.372093023255815,23,89
1.0,1.0,1500.0,48.0,0.0,3.0,2.0,5.0,5.0,321,6201,2.0,2.0,2.0,2.0,1.0,2.0,VILLA EL SALVADOR,7.267441860465117,15,207
1.0,1.0,1200.0,46.0,2.0,3.0,7.0,5.0,1.0,229,7490,2.0,2.0,2.0,4.0,1.0,2.0,TRUJILLO,6.066734074823054,13,197
1.0,2.0,1800.0,42.0,2.0,3.0,2.0,5.0,5.0,251,6920,1.0,1.0,2.0,4.0,1.0,2.0,SAN JUAN DE LURIGANCHO,9.966777408637874,15,83
1.0,2.0,1800.0,48.0,1.0,3.0,7.0,5.0,3.0,379,5510,1.0,1.0,2.0,4.0,1.0,1.0,YUNGAR,8.72093023255814,2,309
1.0,2.0,1300.0,45.0,0.0,3.0,2.0,5.0,5.0,266,5229,0.0,2.0,2.0,2.0,1.0,2.0,AREQUIPA,6.718346253229974,4,5
1.0,1.0,1050.0,35.0,3.0,3.0,5.0,5.0,4.0,242,8521,1.0,2.0,2.0,2.0,1.0,2.0,CARABAYLLO,6.976744186046512,15,2
1.0,1.0,750.0,48.0,1.0,3.0,5.0,3.0,5.0,423,3510,0.0,2.0,2.0,3.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,3.6337209302325584,23,205
1.0,2.0,1800.0,50.0,2.0,3.0,2.0,5.0,1.0,411,4100,1.0,1.0,1.0,3.0,1.0,2.0,MIRAFLORES,8.372093023255815,4,89
1.0,2.0,2800.0,40.0,0.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,2.0,2.0,1.0,2.0,LIMA,16.27906976744186,15,274
1.0,1.0,4000.0,40.0,4.0,3.0,2.0,5.0,3.0,411,7490,2.0,1.0,2.0,3.0,1.0,2.0,SAN VICENTE DE CAÑETE,23.25581395348837,15,229
1.0,1.0,1400.0,61.0,0.0,4.0,2.0,5.0,5.0,764,1030,2.0,2.0,2.0,2.0,2.0,2.0,LOS AQUIJES,5.33739992375143,11,207
1.0,2.0,4400.0,50.0,3.0,3.0,2.0,5.0,4.0,436,5110,0.0,2.0,2.0,1.0,1.0,2.0,CALLAO,20.46511627906977,7,13
1.0,2.0,1500.0,40.0,2.0,3.0,1.0,5.0,1.0,365,7310,2.0,2.0,2.0,1.0,1.0,2.0,VILLA MARIA DEL TRIUNFO,8.720930232558139,15,22
1.0,2.0,1200.0,30.0,1.0,3.0,5.0,5.0,5.0,235,8610,1.0,1.0,1.0,3.0,1.0,1.0,SAN MARTIN DE PORRES,9.30232558139535,15,306
1.0,1.0,2300.0,40.0,0.0,3.0,2.0,2.0,5.0,381,8423,1.0,1.0,1.0,3.0,1.0,2.0,HUANUCO,13.372093023255815,10,90
1.0,1.0,1700.0,84.0,1.0,3.0,2.0,4.0,4.0,314,7830,1.0,2.0,2.0,4.0,1.0,1.0,PAUCARPATA,4.706533776301218,4,248
1.0,1.0,4000.0,42.0,1.0,3.0,2.0,5.0,4.0,217,6202,2.0,2.0,2.0,1.0,1.0,2.0,CARABAYLLO,22.1483942414175,15,244
1.0,2.0,2000.0,36.0,3.0,3.0,5.0,5.0,5.0,233,8620,1.0,1.0,2.0,2.0,1.0,1.0,CARABAYLLO,12.919896640826876,15,283
1.0,2.0,1500.0,16.0,2.0,3.0,5.0,5.0,5.0,266,2029,2.0,2.0,2.0,3.0,1.0,2.0,ANCON,21.80232558139535,15,55
1.0,2.0,2100.0,57.0,0.0,3.0,2.0,5.0,4.0,454,5510,2.0,2.0,2.0,1.0,1.0,2.0,CUSCO,8.567931456548347,8,312
1.0,1.0,4000.0,60.0,2.0,3.0,2.0,5.0,5.0,335,4772,2.0,1.0,2.0,2.0,1.0,2.0,PUEBLO LIBRE,15.503875968992247,15,242
1.0,2.0,800.0,44.0,0.0,3.0,6.0,2.0,5.0,413,8411,2.0,2.0,2.0,5.0,1.0,1.0,JULIACA,4.2283298097251585,21,7
1.0,2.0,900.0,35.0,0.0,3.0,7.0,5.0,2.0,242,8521,1.0,1.0,2.0,2.0,1.0,1.0,SAN JUAN DE LURIGANCHO,5.980066445182724,15,103
1.0,2.0,820.0,35.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,1.0,2.0,1.0,1.0,2.0,TACNA,5.4485049833887045,23,12
1.0,1.0,1400.0,48.0,0.0,3.0,2.0,5.0,5.0,335,1020,2.0,2.0,1.0,3.0,1.0,2.0,CHIMBOTE,6.782945736434109,2,241
1.0,1.0,2500.0,48.0,0.0,3.0,2.0,5.0,5.0,419,146,1.0,2.0,2.0,1.0,1.0,2.0,LINCE,12.112403100775195,15,241
1.0,1.0,3200.0,48.0,0.0,3.0,1.0,5.0,3.0,251,2512,0.0,2.0,2.0,3.0,1.0,2.0,LURIN,15.503875968992249,15,241
1.0,1.0,2800.0,40.0,0.0,3.0,2.0,5.0,2.0,262,7020,2.0,1.0,2.0,1.0,1.0,2.0,SAN BORJA,16.27906976744186,15,97
1.0,2.0,3200.0,40.0,2.0,3.0,6.0,2.0,5.0,454,8411,1.0,1.0,1.0,3.0,1.0,2.0,SAN SEBASTIAN,18.6046511627907,8,53
1.0,2.0,4300.0,45.0,0.0,3.0,2.0,5.0,2.0,375,4100,1.0,1.0,2.0,2.0,1.0,2.0,PUEBLO LIBRE,22.22222222222222,15,171
1.0,2.0,2500.0,48.0,3.0,3.0,2.0,5.0,1.0,233,8620,2.0,2.0,2.0,1.0,1.0,2.0,LA MOLINA,12.112403100775195,15,285
1.0,2.0,2500.0,46.0,0.0,3.0,2.0,5.0,2.0,381,1020,2.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,12.63902932254803,15,241
1.0,2.0,6000.0,40.0,2.0,3.0,2.0,5.0,5.0,217,6202,1.0,1.0,2.0,2.0,1.0,2.0,SAN JUAN DE MIRAFLORES,34.883720930232556,15,244
1.0,2.0,3900.0,45.0,2.0,3.0,2.0,5.0,4.0,418,5510,1.0,1.0,2.0,3.0,1.0,1.0,SAN JUAN DE MIRAFLORES,20.155038759689923,15,3
1.0,2.0,1630.0,44.0,0.0,3.0,1.0,5.0,3.0,411,8291,0.0,1.0,2.0,3.0,1.0,2.0,CHIMBOTE,8.61522198731501,2,2
1.0,2.0,2300.0,52.0,0.0,3.0,2.0,5.0,5.0,238,4772,1.0,1.0,2.0,1.0,1.0,2.0,CHIMBOTE,10.286225402504472,2,160
1.0,2.0,1800.0,40.0,3.0,3.0,2.0,2.0,5.0,381,8412,1.0,1.0,2.0,3.0,1.0,2.0,PUEBLO LIBRE,10.465116279069768,15,294
1.0,1.0,1040.0,44.0,2.0,3.0,2.0,5.0,2.0,419,6419,2.0,1.0,1.0,2.0,1.0,1.0,TARAPOTO,5.496828752642706,22,82
1.0,1.0,1500.0,44.0,0.0,3.0,2.0,5.0,3.0,227,3312,2.0,1.0,2.0,3.0,1.0,1.0,VILLA EL SALVADOR,7.928118393234673,15,250
1.0,2.0,750.0,44.0,1.0,3.0,5.0,5.0,1.0,381,6920,0.0,2.0,2.0,3.0,2.0,2.0,COISHCO,3.9640591966173364,2,82
1.0,2.0,1200.0,36.0,0.0,3.0,2.0,5.0,1.0,238,4772,2.0,1.0,2.0,3.0,1.0,2.0,LIMA,7.7519379844961245,15,160
1.0,2.0,750.0,25.0,0.0,3.0,2.0,5.0,2.0,243,8510,1.0,2.0,2.0,3.0,1.0,1.0,IQUITOS,6.976744186046512,16,109
1.0,1.0,4000.0,60.0,4.0,3.0,5.0,2.0,5.0,229,8411,1.0,1.0,1.0,1.0,1.0,2.0,IQUITOS,15.503875968992247,16,193
1.0,1.0,1800.0,64.0,0.0,3.0,1.0,5.0,1.0,462,4290,2.0,2.0,2.0,2.0,1.0,2.0,CHIMBOTE,6.540697674418605,2,193
1.0,1.0,1500.0,50.0,2.0,3.0,2.0,5.0,5.0,423,4719,1.0,1.0,1.0,3.0,1.0,2.0,CHIMBOTE,6.976744186046512,2,207
1.0,2.0,450.0,25.0,0.0,3.0,1.0,5.0,1.0,462,6910,1.0,2.0,2.0,2.0,1.0,2.0,CHIMBOTE,4.186046511627907,2,89
1.0,1.0,1000.0,44.0,0.0,3.0,1.0,5.0,5.0,451,6419,2.0,2.0,2.0,3.0,1.0,2.0,TACNA,5.2854122621564485,23,7
1.0,1.0,500.0,40.0,0.0,3.0,5.0,2.0,5.0,321,8530,0.0,1.0,2.0,3.0,1.0,1.0,CHIMBOTE,2.9069767441860463,2,205
1.0,2.0,1200.0,47.0,1.0,3.0,5.0,2.0,5.0,268,8610,1.0,1.0,1.0,1.0,1.0,2.0,BELLAVISTA,5.937654626422563,7,294
1.0,2.0,1080.0,42.0,2.0,3.0,5.0,5.0,5.0,419,6419,2.0,2.0,2.0,4.0,1.0,1.0,HUARAZ,5.980066445182724,2,2
1.0,2.0,2000.0,45.0,0.0,3.0,2.0,5.0,3.0,319,8291,1.0,2.0,2.0,2.0,1.0,2.0,COMAS,10.335917312661499,15,205
1.0,1.0,1250.0,44.0,3.0,3.0,2.0,5.0,5.0,455,6110,2.0,1.0,2.0,3.0,1.0,2.0,WANCHAQ,6.606765327695561,8,205
1.0,1.0,2800.0,50.0,4.0,3.0,2.0,5.0,5.0,251,6512,1.0,2.0,2.0,2.0,1.0,2.0,SAN MARTIN DE PORRES,13.023255813953488,15,82
1.0,1.0,4200.0,49.0,0.0,3.0,6.0,2.0,5.0,423,8411,2.0,1.0,1.0,3.0,1.0,1.0,SANTIAGO,19.93355481727575,8,82
1.0,2.0,700.0,35.0,0.0,3.0,6.0,2.0,5.0,262,8411,2.0,2.0,2.0,4.0,1.0,2.0,SANTA ANITA,4.651162790697675,15,217
1.0,1.0,1700.0,42.0,3.0,3.0,2.0,2.0,5.0,127,8411,2.0,1.0,2.0,4.0,1.0,1.0,YAULI,9.413067552602437,9,2
1.0,2.0,1250.0,40.0,1.0,3.0,2.0,2.0,5.0,411,8411,1.0,1.0,1.0,4.0,1.0,1.0,SANTIAGO,7.267441860465116,8,55
1.0,2.0,980.0,56.0,0.0,3.0,2.0,5.0,5.0,351,4772,1.0,1.0,2.0,4.0,1.0,1.0,LA CRUZ,4.069767441860465,24,287
1.0,2.0,1500.0,40.0,0.0,3.0,2.0,5.0,4.0,243,8510,2.0,1.0,2.0,5.0,1.0,2.0,VENTANILLA,8.720930232558139,7,129
1.0,1.0,1400.0,40.0,0.0,3.0,2.0,5.0,5.0,247,8530,2.0,2.0,2.0,4.0,1.0,2.0,CUSCO,8.13953488372093,8,193
1.0,1.0,2800.0,46.0,0.0,3.0,3.0,5.0,4.0,217,6110,1.0,2.0,1.0,1.0,1.0,2.0,VILLA EL SALVADOR,14.155712841253793,15,205
1.0,2.0,1800.0,49.0,2.0,3.0,2.0,5.0,3.0,343,7490,1.0,1.0,1.0,2.0,1.0,1.0,LOS OLIVOS,8.54295206454675,15,189
1.0,2.0,1430.0,44.0,0.0,3.0,2.0,5.0,4.0,419,6419,2.0,1.0,2.0,2.0,1.0,1.0,TACNA,7.558139534883721,23,98
1.0,2.0,1650.0,45.0,0.0,3.0,2.0,5.0,3.0,419,8530,2.0,1.0,2.0,1.0,1.0,2.0,PAUCARPATA,8.527131782945736,4,241
1.0,2.0,600.0,45.0,3.0,3.0,5.0,2.0,5.0,423,8411,2.0,2.0,2.0,2.0,1.0,2.0,IQUITOS,3.10077519379845,16,312
1.0,2.0,1000.0,84.0,1.0,3.0,2.0,4.0,4.0,352,8299,1.0,2.0,1.0,3.0,1.0,2.0,LOS OLIVOS,2.7685492801771874,15,156
1.0,1.0,5000.0,40.0,2.0,3.0,5.0,5.0,5.0,217,729,1.0,2.0,2.0,2.0,1.0,2.0,CHORRILLOS,29.069767441860463,15,205
1.0,2.0,2000.0,45.0,2.0,3.0,6.0,2.0,5.0,254,8411,1.0,1.0,2.0,4.0,1.0,2.0,EL TAMBO,10.335917312661499,12,90
1.0,1.0,1500.0,44.0,0.0,3.0,2.0,5.0,2.0,361,4659,2.0,1.0,2.0,3.0,1.0,1.0,SAN BORJA,7.928118393234673,15,230
1.0,2.0,1000.0,48.0,2.0,3.0,5.0,2.0,5.0,415,8411,1.0,2.0,2.0,3.0,1.0,2.0,CAJAMARCA,4.844961240310078,6,3
1.0,1.0,1000.0,45.0,2.0,3.0,5.0,5.0,1.0,317,7110,0.0,1.0,2.0,5.0,1.0,1.0,YANAHUARA,5.167958656330749,4,239
1.0,1.0,5436.0,48.0,0.0,3.0,2.0,5.0,5.0,225,729,2.0,1.0,2.0,1.0,1.0,1.0,SAN MARTIN DE PORRES,26.337209302325583,15,199
1.0,1.0,1000.0,25.0,0.0,3.0,7.0,5.0,1.0,312,7110,0.0,2.0,2.0,1.0,1.0,2.0,HUANCAYO,9.30232558139535,12,189
1.0,1.0,1250.0,48.0,1.0,3.0,2.0,5.0,5.0,335,113,2.0,2.0,1.0,2.0,1.0,2.0,VICTOR LARCO HERRERA,6.056201550387597,13,241
1.0,1.0,2000.0,40.0,0.0,3.0,2.0,4.0,2.0,252,7830,1.0,1.0,1.0,2.0,1.0,2.0,LURIGANCHO,11.627906976744185,15,7
1.0,1.0,1200.0,48.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,1.0,2.0,2.0,1.0,2.0,SULLANA,5.813953488372094,20,205
1.0,1.0,960.0,8.0,0.0,3.0,7.0,5.0,5.0,241,8530,2.0,2.0,2.0,2.0,1.0,2.0,ICA,27.906976744186046,11,44
1.0,2.0,2000.0,50.0,2.0,3.0,2.0,5.0,3.0,235,8620,1.0,2.0,2.0,1.0,1.0,2.0,IMPERIAL,9.30232558139535,15,287
1.0,1.0,2800.0,45.0,4.0,3.0,2.0,5.0,2.0,381,2599,1.0,1.0,1.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,14.470284237726098,15,194
1.0,1.0,1900.0,49.0,3.0,3.0,2.0,5.0,3.0,411,6201,2.0,1.0,2.0,2.0,1.0,2.0,SOCABAYA,9.017560512577125,4,204
1.0,2.0,2200.0,36.0,0.0,3.0,2.0,2.0,5.0,239,8610,1.0,1.0,1.0,4.0,1.0,1.0,YARINACOCHA,14.211886304909562,25,156
1.0,2.0,2000.0,40.0,3.0,3.0,2.0,5.0,2.0,262,6202,2.0,1.0,2.0,3.0,1.0,2.0,JESUS MARIA,11.627906976744185,15,205
1.0,2.0,4000.0,40.0,4.0,3.0,6.0,2.0,5.0,411,8411,1.0,1.0,1.0,4.0,1.0,1.0,TARAPOTO,23.25581395348837,22,97
1.0,1.0,2000.0,24.0,5.0,3.0,5.0,2.0,5.0,254,8411,1.0,2.0,1.0,4.0,2.0,1.0,AMARILIS,19.379844961240313,10,97
1.0,1.0,1200.0,44.0,0.0,3.0,2.0,5.0,3.0,419,6419,2.0,2.0,2.0,4.0,1.0,1.0,ANDAHUAYLAS,6.342494714587739,3,3
1.0,1.0,1050.0,40.0,3.0,3.0,2.0,5.0,4.0,381,8530,2.0,1.0,1.0,4.0,1.0,1.0,ANDAHUAYLAS,6.104651162790698,3,3
1.0,2.0,2000.0,40.0,4.0,3.0,6.0,2.0,5.0,266,8530,2.0,2.0,2.0,1.0,1.0,2.0,SANTIAGO DE SURCO,11.627906976744185,15,70
1.0,2.0,1100.0,40.0,0.0,3.0,2.0,2.0,5.0,423,8411,2.0,1.0,2.0,3.0,1.0,1.0,ANDAHUAYLAS,6.395348837209302,3,205
1.0,2.0,750.0,32.0,1.0,3.0,7.0,5.0,1.0,572,4721,0.0,2.0,2.0,2.0,2.0,2.0,CALLAO,5.450581395348838,7,312
1.0,2.0,1000.0,15.0,0.0,3.0,5.0,5.0,1.0,945,7020,2.0,2.0,2.0,4.0,1.0,1.0,SAN JUAN BAUTISTA,15.503875968992247,5,307
1.0,2.0,1150.0,55.0,3.0,3.0,2.0,5.0,5.0,419,6419,2.0,2.0,2.0,4.0,1.0,2.0,ILO,4.862579281183932,18,194
1.0,2.0,1500.0,55.0,3.0,3.0,1.0,5.0,2.0,381,6920,2.0,1.0,2.0,2.0,1.0,2.0,TRUJILLO,6.342494714587738,13,87
1.0,2.0,1200.0,44.0,4.0,3.0,2.0,5.0,2.0,381,4220,1.0,1.0,1.0,2.0,1.0,2.0,TRUJILLO,6.342494714587739,13,7
1.0,1.0,1000.0,30.0,1.0,3.0,1.0,5.0,2.0,317,4100,1.0,1.0,2.0,2.0,1.0,2.0,TRUJILLO,7.751937984496124,13,31
1.0,1.0,2000.0,40.0,0.0,3.0,1.0,5.0,5.0,365,6110,1.0,2.0,2.0,3.0,1.0,1.0,SANTIAGO DE SURCO,11.627906976744185,15,241
1.0,1.0,1600.0,59.0,1.0,3.0,5.0,2.0,5.0,461,8411,2.0,1.0,1.0,3.0,1.0,1.0,CHIMBOTE,6.306661411115491,2,55
1.0,1.0,3000.0,44.0,0.0,3.0,1.0,5.0,4.0,252,4652,2.0,1.0,2.0,2.0,1.0,2.0,SAN MIGUEL,15.856236786469346,15,5
1.0,2.0,1200.0,45.0,3.0,3.0,5.0,2.0,5.0,251,8411,2.0,2.0,1.0,3.0,1.0,1.0,TACNA,6.2015503875969,23,82
1.0,2.0,960.0,24.0,0.0,3.0,2.0,2.0,5.0,241,8530,2.0,2.0,2.0,2.0,1.0,1.0,CIUDAD NUEVA,9.30232558139535,23,139
1.0,1.0,800.0,10.0,0.0,3.0,4.0,5.0,5.0,381,4690,2.0,2.0,2.0,3.0,1.0,1.0,URCOS,18.6046511627907,8,317
1.0,1.0,1100.0,40.0,3.0,3.0,2.0,5.0,2.0,413,4100,2.0,2.0,2.0,3.0,1.0,2.0,JULIACA,6.395348837209302,21,193
1.0,2.0,2500.0,45.0,0.0,3.0,2.0,5.0,3.0,229,7110,2.0,1.0,2.0,3.0,1.0,2.0,SAN BORJA,12.919896640826874,15,241
1.0,2.0,1500.0,30.0,0.0,3.0,2.0,5.0,3.0,411,729,2.0,1.0,2.0,2.0,1.0,1.0,INDEPENDENCIA,11.627906976744185,2,189
1.0,2.0,1360.0,44.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,1.0,1.0,3.0,1.0,1.0,TRUJILLO,7.18816067653277,13,97
1.0,1.0,4000.0,40.0,0.0,3.0,2.0,5.0,5.0,319,5229,2.0,2.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,23.25581395348837,15,205
1.0,1.0,800.0,30.0,1.0,3.0,5.0,2.0,5.0,243,8510,1.0,2.0,2.0,2.0,1.0,1.0,HUACHO,6.2015503875969,15,103
1.0,2.0,2200.0,49.0,0.0,3.0,2.0,5.0,5.0,419,6419,1.0,1.0,2.0,2.0,1.0,2.0,TRUJILLO,10.44138585666825,13,2
1.0,2.0,250.0,12.0,0.0,3.0,5.0,2.0,5.0,945,8411,0.0,1.0,2.0,3.0,1.0,1.0,RUPA-RUPA,4.844961240310078,10,189
1.0,1.0,1500.0,44.0,2.0,3.0,2.0,5.0,1.0,221,6110,2.0,1.0,2.0,1.0,1.0,2.0,CAYMA,7.928118393234673,4,214
1.0,2.0,1000.0,72.0,0.0,3.0,7.0,5.0,1.0,239,8620,1.0,2.0,1.0,4.0,1.0,1.0,COMAS,3.229974160206719,15,156
1.0,2.0,1500.0,45.0,2.0,3.0,5.0,2.0,5.0,423,8411,2.0,1.0,2.0,4.0,1.0,1.0,MOQUEGUA,7.751937984496124,18,170
1.0,1.0,600.0,46.0,2.0,3.0,5.0,5.0,5.0,411,8620,2.0,1.0,2.0,4.0,1.0,2.0,SAN JUAN BAUTISTA,3.033367037411527,16,205
1.0,2.0,3600.0,55.0,6.0,3.0,2.0,5.0,3.0,411,6910,1.0,2.0,1.0,3.0,1.0,2.0,SAN MIGUEL,15.221987315010571,15,274
1.0,1.0,1050.0,33.0,0.0,3.0,2.0,5.0,4.0,247,8549,2.0,1.0,2.0,3.0,1.0,2.0,SANTIAGO,7.399577167019027,8,309
1.0,1.0,1500.0,48.0,4.0,3.0,2.0,5.0,5.0,375,4669,1.0,1.0,2.0,5.0,1.0,1.0,RIOJA,7.267441860465117,22,187
1.0,1.0,1500.0,44.0,0.0,3.0,2.0,5.0,3.0,411,7310,0.0,2.0,1.0,1.0,1.0,2.0,CASTILLA,7.928118393234673,20,3
1.0,2.0,1000.0,48.0,0.0,3.0,2.0,5.0,5.0,419,6419,1.0,2.0,1.0,2.0,2.0,2.0,CUSCO,4.844961240310078,8,97
1.0,1.0,2800.0,44.0,0.0,3.0,4.0,5.0,5.0,419,6419,0.0,2.0,2.0,2.0,1.0,2.0,SAN MIGUEL,14.799154334038056,15,7
1.0,2.0,1800.0,40.0,1.0,3.0,2.0,5.0,4.0,419,6419,2.0,1.0,2.0,2.0,1.0,2.0,ATE,10.465116279069768,15,97
1.0,1.0,2000.0,45.0,2.0,3.0,2.0,2.0,5.0,421,8411,2.0,2.0,2.0,3.0,1.0,2.0,SANTIAGO,10.335917312661499,8,309
1.0,2.0,3500.0,44.0,1.0,3.0,2.0,5.0,4.0,335,2511,0.0,1.0,2.0,5.0,1.0,1.0,COMAS,18.49894291754757,15,257
1.0,2.0,2500.0,45.0,0.0,3.0,5.0,2.0,5.0,411,8411,2.0,1.0,1.0,4.0,1.0,1.0,ABANCAY,12.919896640826874,3,181
1.0,1.0,4200.0,48.0,0.0,3.0,2.0,5.0,4.0,411,4100,2.0,1.0,2.0,3.0,1.0,1.0,AYACUCHO,20.348837209302328,5,193
1.0,1.0,1900.0,44.0,0.0,3.0,2.0,5.0,2.0,335,1520,2.0,1.0,2.0,1.0,1.0,2.0,AREQUIPA,10.042283298097253,4,241
1.0,1.0,2039.0,48.0,4.0,3.0,2.0,5.0,3.0,252,4630,2.0,2.0,2.0,3.0,1.0,2.0,TAMBOPATA,9.878875968992249,17,82
1.0,1.0,960.0,44.0,0.0,3.0,2.0,5.0,4.0,419,6499,0.0,2.0,2.0,3.0,2.0,2.0,ILO,5.073995771670191,18,207
1.0,1.0,3000.0,48.0,0.0,3.0,2.0,5.0,5.0,381,4220,1.0,2.0,2.0,2.0,1.0,2.0,TACNA,14.534883720930234,23,193
1.0,2.0,1800.0,40.0,1.0,3.0,2.0,5.0,3.0,365,9499,2.0,1.0,2.0,3.0,1.0,2.0,LA VICTORIA,10.465116279069768,15,97
1.0,1.0,1200.0,44.0,2.0,3.0,6.0,2.0,5.0,376,8411,2.0,2.0,2.0,3.0,1.0,1.0,MANANTAY,6.342494714587739,25,114
1.0,1.0,1700.0,54.0,3.0,3.0,5.0,2.0,5.0,461,8411,2.0,2.0,1.0,1.0,1.0,1.0,ABANCAY,7.321274763135229,3,181
1.0,1.0,750.0,45.0,1.0,3.0,2.0,5.0,1.0,365,7310,2.0,2.0,2.0,1.0,1.0,1.0,CUSCO,3.875968992248062,8,55
1.0,2.0,500.0,30.0,1.0,3.0,7.0,5.0,1.0,374,7911,0.0,2.0,2.0,3.0,2.0,2.0,HUANCAYO,3.875968992248062,12,90
1.0,2.0,2500.0,40.0,0.0,3.0,1.0,5.0,3.0,335,2393,2.0,1.0,2.0,1.0,1.0,1.0,SAN MARTIN DE PORRES,14.534883720930232,15,257
1.0,2.0,2400.0,60.0,3.0,3.0,5.0,2.0,5.0,233,8610,1.0,1.0,2.0,2.0,1.0,2.0,CHILCA,9.30232558139535,12,284
1.0,1.0,1500.0,34.0,0.0,3.0,2.0,5.0,5.0,381,6202,0.0,2.0,2.0,3.0,1.0,2.0,SAN JUAN DE LURIGANCHO,10.259917920656635,15,205
1.0,1.0,1200.0,56.0,3.0,3.0,2.0,5.0,3.0,229,7490,2.0,1.0,2.0,2.0,1.0,1.0,EL TAMBO,4.983388704318937,12,189
1.0,1.0,1700.0,45.0,0.0,3.0,5.0,5.0,1.0,411,6202,0.0,2.0,2.0,2.0,1.0,2.0,RIMAC,8.785529715762275,15,208
1.0,1.0,1500.0,48.0,0.0,3.0,2.0,5.0,5.0,392,6020,2.0,1.0,2.0,2.0,1.0,2.0,LA VICTORIA,7.267441860465117,15,57
1.0,1.0,1000.0,35.0,0.0,3.0,2.0,5.0,2.0,243,8510,1.0,2.0,1.0,2.0,1.0,2.0,LURIN,6.644518272425249,15,114
1.0,1.0,1560.0,40.0,0.0,3.0,6.0,2.0,5.0,411,8411,2.0,1.0,1.0,4.0,1.0,1.0,SAN JUAN BAUTISTA,9.069767441860465,16,63
1.0,1.0,3200.0,45.0,0.0,3.0,1.0,5.0,2.0,229,7490,2.0,1.0,2.0,2.0,1.0,1.0,PUEBLO LIBRE,16.537467700258397,15,189
1.0,2.0,1300.0,50.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,2.0,1.0,5.0,1.0,1.0,HUANUCO,6.046511627906977,10,3
1.0,2.0,3000.0,46.0,4.0,3.0,2.0,5.0,1.0,236,8620,1.0,2.0,2.0,1.0,1.0,2.0,HUACHO,15.166835187057636,15,159
1.0,1.0,2000.0,45.0,0.0,3.0,2.0,5.0,5.0,375,8020,2.0,1.0,1.0,3.0,1.0,2.0,SAN JUAN DE LURIGANCHO,10.335917312661499,15,22
1.0,1.0,1500.0,54.0,4.0,3.0,3.0,5.0,5.0,419,6419,1.0,1.0,2.0,3.0,1.0,1.0,SAN MARTIN DE PORRES,6.459948320413437,15,3
1.0,2.0,250.0,15.0,0.0,3.0,7.0,5.0,1.0,356,8690,2.0,1.0,2.0,4.0,1.0,1.0,TACNA,3.875968992248062,23,45
1.0,2.0,750.0,43.0,0.0,3.0,2.0,5.0,1.0,413,4100,0.0,2.0,2.0,3.0,1.0,2.0,ATE,4.056246619794483,15,15
1.0,2.0,1600.0,48.0,2.0,3.0,2.0,5.0,1.0,421,146,0.0,2.0,1.0,3.0,1.0,2.0,TAMBOPATA,7.7519379844961245,17,2
1.0,1.0,2400.0,55.0,0.0,3.0,2.0,5.0,5.0,419,6419,0.0,2.0,2.0,2.0,2.0,2.0,SANTA MARIA,10.14799154334038,15,2
1.0,1.0,1000.0,20.0,2.0,3.0,1.0,5.0,2.0,217,4741,2.0,1.0,2.0,3.0,1.0,2.0,SAN ISIDRO,11.627906976744185,15,207
1.0,2.0,1200.0,40.0,1.0,3.0,7.0,5.0,3.0,267,8620,1.0,1.0,2.0,2.0,1.0,2.0,CARABAYLLO,6.976744186046512,15,308
1.0,1.0,1050.0,35.0,0.0,3.0,1.0,5.0,2.0,268,8521,1.0,2.0,1.0,4.0,1.0,2.0,JESUS MARIA,6.976744186046512,15,294
1.0,2.0,2800.0,40.0,0.0,3.0,2.0,5.0,4.0,381,1103,2.0,1.0,1.0,2.0,1.0,2.0,JOSE LUIS BUSTAMANTE Y RIVERO,16.27906976744186,4,241
1.0,2.0,1500.0,44.0,3.0,3.0,2.0,5.0,5.0,381,4290,2.0,1.0,2.0,2.0,1.0,1.0,CHOTA,7.928118393234673,6,193
1.0,2.0,433.0,45.0,0.0,3.0,7.0,5.0,1.0,415,6920,2.0,2.0,2.0,5.0,1.0,1.0,YARINACOCHA,2.3255813953488373,25,82
1.0,2.0,3000.0,50.0,0.0,3.0,2.0,5.0,5.0,229,5120,2.0,1.0,2.0,2.0,1.0,2.0,SAN BORJA,13.953488372093023,15,223
1.0,2.0,1800.0,36.0,3.0,3.0,2.0,2.0,5.0,239,8610,1.0,1.0,1.0,2.0,1.0,2.0,SAN MIGUEL,11.627906976744187,15,156
